experiment 0 times
heart beat succeeded[1041719411]
heart beat succeeded[1321085517]
heart beat succeeded[1881294601]
heart beat succeeded[345421014]
heart beat succeeded[871131353]
heart beat succeeded[1088226190]
heart beat succeeded[433186757]
heart beat succeeded[334431723]
heart beat succeeded[1256900322]
heart beat succeeded[323075817]
heart beat succeeded[418849299]
heart beat succeeded[1416677128]
heart beat succeeded[2016947848]
heart beat succeeded[127085204]
heart beat succeeded[1602571339]
heart beat succeeded[1085301466]
heart beat succeeded[1852775056]
heart beat succeeded[782948183]
heart beat succeeded[35244277]
heart beat succeeded[1509140270]
heart beat succeeded[831140895]
heart beat succeeded[779853321]
heart beat succeeded[986641069]
heart beat succeeded[378202892]
heart beat succeeded[1849365742]
heart beat succeeded[182972179]
heart beat succeeded[853174073]
heart beat succeeded[1386407283]
heart beat succeeded[512527709]
heart beat succeeded[533668379]
heart beat succeeded[1095254376]
heart beat succeeded[1091521464]
heart beat succeeded[1843555159]
heart beat succeeded[937682766]
heart beat succeeded[866808949]
heart beat succeeded[354581412]
heart beat succeeded[489226346]
heart beat succeeded[1703930508]
heart beat succeeded[38158327]
heart beat succeeded[1043777420]
heart beat succeeded[748896308]
heart beat succeeded[1719847940]
heart beat succeeded[1078342147]
heart beat succeeded[841326778]
heart beat succeeded[1135887037]
heart beat succeeded[1417110615]
heart beat succeeded[622815330]
heart beat succeeded[605776239]
heart beat succeeded[1457877]
heart beat succeeded[992588168]
heart beat succeeded[793340087]
heart beat succeeded[234854529]
heart beat succeeded[96984817]
heart beat succeeded[1366372019]
heart beat succeeded[126251732]
heart beat succeeded[373473346]
heart beat succeeded[143525392]
heart beat succeeded[289581943]
heart beat succeeded[50566634]
heart beat succeeded[2086490822]
heart beat succeeded[488571944]
heart beat succeeded[647031671]
heart beat succeeded[1505907819]
heart beat succeeded[613788252]
heart beat succeeded[1055839384]
heart beat succeeded[1551386516]
heart beat succeeded[307527412]
heart beat succeeded[2108455714]
heart beat succeeded[68167339]
heart beat succeeded[667271557]
heart beat succeeded[654578492]
heart beat succeeded[778984454]
heart beat succeeded[612853733]
heart beat succeeded[1234528478]
heart beat succeeded[1337851817]
heart beat succeeded[2058710789]
heart beat succeeded[519248711]
heart beat succeeded[1637248211]
heart beat succeeded[1723518232]
heart beat succeeded[779516651]
heart beat succeeded[1945315284]
heart beat succeeded[1719286922]
heart beat succeeded[336286095]
heart beat succeeded[40781267]
heart beat succeeded[51660809]
heart beat succeeded[495176454]
heart beat succeeded[1744801548]
heart beat succeeded[1796577834]
heart beat succeeded[940087255]
heart beat succeeded[1373380094]
heart beat succeeded[887979877]
heart beat succeeded[2119942196]
heart beat succeeded[1421331426]
heart beat succeeded[298055387]
heart beat succeeded[1511385978]
heart beat succeeded[1822195289]
heart beat succeeded[634386188]
heart beat succeeded[402969736]
heart beat succeeded[1088917998]
heart beat succeeded[612914667]
heart beat succeeded[1789714946]
heart beat succeeded[978930033]
heart beat succeeded[1107028030]
heart beat succeeded[639379021]
heart beat succeeded[810511486]
heart beat succeeded[810793593]
heart beat succeeded[551452483]
heart beat succeeded[551736869]
heart beat succeeded[301411313]
heart beat succeeded[1523994048]
heart beat succeeded[704034429]
heart beat succeeded[1934331390]
heart beat succeeded[491720908]
heart beat succeeded[1007456374]
heart beat succeeded[1374835408]
heart beat succeeded[1645518819]
heart beat succeeded[167199414]
heart beat succeeded[832162388]
heart beat succeeded[1142018279]
heart beat succeeded[2036854344]
heart beat succeeded[595083380]
heart beat succeeded[1999652561]
heart beat succeeded[1928053139]
heart beat succeeded[1801616542]
heart beat succeeded[1918398155]
heart beat succeeded[1642300310]
heart beat succeeded[648034648]
heart beat succeeded[1717471006]
heart beat succeeded[958611823]
heart beat succeeded[1607858746]
heart beat succeeded[2130642794]
heart beat succeeded[21711617]
heart beat succeeded[554962546]
heart beat succeeded[542456313]
heart beat succeeded[623571941]
heart beat succeeded[1608820916]
heart beat succeeded[14029534]
heart beat succeeded[685617575]
heart beat succeeded[2027838260]
heart beat succeeded[47135606]
heart beat succeeded[562470957]
heart beat succeeded[2130395094]
heart beat succeeded[242788464]
heart beat succeeded[1833822919]
heart beat succeeded[1468503888]
heart beat succeeded[521666781]
heart beat succeeded[638830417]
heart beat succeeded[1987194210]
heart beat succeeded[1103953252]
heart beat succeeded[1278609471]
heart beat succeeded[253049914]
heart beat succeeded[769841609]
heart beat succeeded[533669822]
heart beat succeeded[1472587692]
heart beat succeeded[1093244465]
heart beat succeeded[1314038297]
heart beat succeeded[1629785849]
heart beat succeeded[541038123]
heart beat succeeded[1912749773]
heart beat succeeded[261081677]
heart beat succeeded[1488859877]
heart beat succeeded[1284276224]
heart beat succeeded[1816525983]
heart beat succeeded[1493088052]
heart beat succeeded[856418745]
heart beat succeeded[530090002]
heart beat succeeded[2122922741]
heart beat succeeded[1353979198]
heart beat succeeded[1056360598]
heart beat succeeded[1110421551]
heart beat succeeded[1563297665]
heart beat succeeded[829976247]
heart beat succeeded[1040852393]
heart beat succeeded[291230919]
heart beat succeeded[414934744]
heart beat succeeded[732984109]
heart beat succeeded[1767045794]
heart beat succeeded[2008466570]
heart beat succeeded[1296956999]
heart beat succeeded[736470334]
heart beat succeeded[1605616045]
heart beat succeeded[2009960398]
heart beat succeeded[571861356]
heart beat succeeded[2119956036]
heart beat succeeded[1684381187]
heart beat succeeded[358381274]
heart beat succeeded[1603478243]
heart beat succeeded[607006999]
heart beat succeeded[57489314]
heart beat succeeded[1867674960]
heart beat succeeded[2003678318]
heart beat succeeded[1954359267]
heart beat succeeded[856510382]
heart beat succeeded[526657647]
heart beat succeeded[310405466]
heart beat succeeded[1064172585]
heart beat succeeded[1170565358]
heart beat succeeded[605022878]
heart beat succeeded[721524344]
heart beat succeeded[428946705]
heart beat succeeded[837711513]
heart beat succeeded[1363632785]
heart beat succeeded[689203120]
heart beat succeeded[2002758561]
heart beat succeeded[1300562730]
heart beat succeeded[1145034020]
heart beat succeeded[121672892]
heart beat succeeded[2145008788]
heart beat succeeded[633573688]
heart beat succeeded[1179291886]
heart beat succeeded[223666420]
heart beat succeeded[1519796984]
heart beat succeeded[635193032]
heart beat succeeded[289199568]
heart beat succeeded[454288980]
heart beat succeeded[667358807]
heart beat succeeded[1286790324]
heart beat succeeded[1768578125]
heart beat succeeded[572245563]
heart beat succeeded[2050249248]
heart beat succeeded[1627813195]
heart beat succeeded[1308615723]
heart beat succeeded[899532451]
heart beat succeeded[1257073761]
heart beat succeeded[760413652]
heart beat succeeded[1867441238]
heart beat succeeded[1347361810]
heart beat succeeded[370740725]
heart beat succeeded[1690084510]
heart beat succeeded[1731950213]
heart beat succeeded[925284539]
heart beat succeeded[107799001]
heart beat succeeded[643126384]
heart beat succeeded[1072986160]
heart beat succeeded[1252653243]
heart beat succeeded[335206715]
heart beat succeeded[1613164243]
heart beat succeeded[913231423]
heart beat succeeded[380417045]
heart beat succeeded[648294795]
heart beat succeeded[748672913]
VGA region passed
heart beat succeeded[1719141760]
heart beat succeeded[214784496]
heart beat succeeded[1287770657]
heart beat succeeded[392940252]
heart beat succeeded[728146967]
heart beat succeeded[193827562]
heart beat succeeded[1107058986]
heart beat succeeded[1487476031]
heart beat succeeded[2135770826]
heart beat succeeded[736960091]
heart beat succeeded[1642177909]
heart beat succeeded[2132420756]
heart beat succeeded[123878141]
heart beat succeeded[264390084]
heart beat succeeded[1213634643]
heart beat succeeded[151165035]
heart beat succeeded[1985775745]
heart beat succeeded[509937495]
heart beat succeeded[825784812]
heart beat succeeded[1495766878]
heart beat succeeded[562662421]
heart beat succeeded[1672833189]
heart beat succeeded[782238790]
heart beat succeeded[1546363536]
heart beat succeeded[1938654446]
heart beat succeeded[1799999779]
heart beat succeeded[171165955]
heart beat succeeded[758627417]
heart beat succeeded[369008523]
heart beat succeeded[1835851142]
heart beat succeeded[328047089]
heart beat succeeded[1859705422]
heart beat succeeded[203159692]
heart beat succeeded[941147852]
heart beat succeeded[171642860]
heart beat succeeded[770275330]
heart beat succeeded[783389177]
heart beat succeeded[1318043387]
heart beat succeeded[1714230343]
heart beat succeeded[1960237223]
heart beat succeeded[645540472]
heart beat succeeded[1559801646]
heart beat succeeded[392990558]
heart beat succeeded[1563952645]
heart beat succeeded[1042110695]
heart beat succeeded[41099351]
heart beat succeeded[859567296]
heart beat succeeded[1188322979]
heart beat succeeded[1537303895]
heart beat succeeded[584811210]
heart beat succeeded[1974095448]
heart beat succeeded[1972851736]
heart beat succeeded[106429614]
heart beat succeeded[1452035169]
heart beat succeeded[1113580993]
heart beat succeeded[1029721532]
heart beat succeeded[852972917]
heart beat succeeded[754501103]
heart beat succeeded[1492933508]
heart beat succeeded[1289795007]
heart beat succeeded[1980936741]
heart beat succeeded[1746922152]
heart beat succeeded[299973014]
heart beat succeeded[2138216315]
heart beat succeeded[1760348963]
heart beat succeeded[1485497467]
heart beat succeeded[2083937157]
heart beat succeeded[44089913]
heart beat succeeded[978966418]
heart beat succeeded[160346072]
heart beat succeeded[1695949746]
heart beat succeeded[1936350616]
heart beat succeeded[293866680]
heart beat succeeded[1456455792]
heart beat succeeded[545619653]
heart beat succeeded[750952606]
heart beat succeeded[2113554002]
heart beat succeeded[1198023841]
heart beat succeeded[1340168750]
heart beat succeeded[1929808977]
heart beat succeeded[1404272083]
heart beat succeeded[1737653517]
heart beat succeeded[607837719]
heart beat succeeded[268737951]
heart beat succeeded[24905734]
heart beat succeeded[989922061]
heart beat succeeded[2046024816]
heart beat succeeded[1898703268]
heart beat succeeded[1302458520]
heart beat succeeded[1750224082]
heart beat succeeded[236827663]
heart beat succeeded[890689654]
heart beat succeeded[1163764909]
heart beat succeeded[1356026444]
heart beat succeeded[1458206924]
heart beat succeeded[1083171666]
heart beat succeeded[1716418137]
heart beat succeeded[1146916198]
heart beat succeeded[1566239410]
heart beat succeeded[1805870544]
heart beat succeeded[2026155671]
heart beat succeeded[1775560891]
heart beat succeeded[842953172]
heart beat succeeded[1669682843]
heart beat succeeded[1417238399]
heart beat succeeded[631239495]
heart beat succeeded[62638737]
heart beat succeeded[1824990128]
heart beat succeeded[673866564]
heart beat succeeded[96920445]
heart beat succeeded[2023960748]
heart beat succeeded[1416808611]
heart beat succeeded[13117551]
heart beat succeeded[568208936]
heart beat succeeded[1203337069]
heart beat succeeded[1943407683]
heart beat succeeded[1630859191]
heart beat succeeded[164232762]
heart beat succeeded[1589715312]
heart beat succeeded[767314416]
heart beat succeeded[1594737806]
heart beat succeeded[13845848]
heart beat succeeded[1210295492]
heart beat succeeded[2052884353]
heart beat succeeded[1750155225]
heart beat succeeded[1760315034]
heart beat succeeded[1019051798]
heart beat succeeded[1242783655]
heart beat succeeded[1430943154]
heart beat succeeded[1002286059]
heart beat succeeded[1762682914]
heart beat succeeded[1443322093]
heart beat succeeded[1819764489]
heart beat succeeded[1587479626]
heart beat succeeded[268666699]
heart beat succeeded[1428047756]
heart beat succeeded[1401894995]
heart beat succeeded[252847155]
heart beat succeeded[1953378012]
heart beat succeeded[734903185]
heart beat succeeded[989310417]
heart beat succeeded[445593160]
heart beat succeeded[520560024]
heart beat succeeded[1227328561]
heart beat succeeded[986624059]
heart beat succeeded[1001783588]
heart beat succeeded[1068731183]
heart beat succeeded[670842386]
heart beat succeeded[2119833609]
heart beat succeeded[562969220]
heart beat succeeded[1062530930]
heart beat succeeded[918289251]
heart beat succeeded[144090029]
heart beat succeeded[2097712406]
heart beat succeeded[242106143]
heart beat succeeded[622393760]
heart beat succeeded[703922997]
heart beat succeeded[1505745652]
heart beat succeeded[2123161732]
heart beat succeeded[1839630744]
heart beat succeeded[1657438746]
heart beat succeeded[1191785006]
heart beat succeeded[1885991616]
heart beat succeeded[1264855770]
heart beat succeeded[915857094]
heart beat succeeded[1107662289]
heart beat succeeded[1120835461]
heart beat succeeded[209787959]
heart beat succeeded[774850586]
heart beat succeeded[474434058]
heart beat succeeded[43441561]
heart beat succeeded[471183511]
heart beat succeeded[55769422]
heart beat succeeded[1465242964]
heart beat succeeded[1631965404]
heart beat succeeded[1542560800]
heart beat succeeded[51329093]
heart beat succeeded[374485114]
heart beat succeeded[1035387601]
heart beat succeeded[2006386517]
heart beat succeeded[1702967432]
heart beat succeeded[1187661278]
heart beat succeeded[1378757306]
